,xgb_score,perm_scores,p_value
0,0.9125603864734299,0.45314009661835747,0.0001999600079984003
1,0.9125603864734299,0.49661835748792277,0.0001999600079984003
2,0.9125603864734299,0.5181964573268921,0.0001999600079984003
3,0.9125603864734299,0.4235104669887278,0.0001999600079984003
4,0.9125603864734299,0.5257648953301127,0.0001999600079984003
5,0.9125603864734299,0.47391304347826085,0.0001999600079984003
6,0.9125603864734299,0.4600644122383253,0.0001999600079984003
7,0.9125603864734299,0.48904991948470206,0.0001999600079984003
8,0.9125603864734299,0.5478260869565217,0.0001999600079984003
9,0.9125603864734299,0.43848631239935587,0.0001999600079984003
10,0.9125603864734299,0.5768115942028986,0.0001999600079984003
11,0.9125603864734299,0.4526570048309179,0.0001999600079984003
12,0.9125603864734299,0.5112721417069244,0.0001999600079984003
13,0.9125603864734299,0.5177133655394525,0.0001999600079984003
14,0.9125603864734299,0.4887278582930757,0.0001999600079984003
15,0.9125603864734299,0.6127214170692431,0.0001999600079984003
16,0.9125603864734299,0.4967793880837359,0.0001999600079984003
17,0.9125603864734299,0.5698872785829309,0.0001999600079984003
18,0.9125603864734299,0.5256038647342995,0.0001999600079984003
19,0.9125603864734299,0.5326892109500805,0.0001999600079984003
20,0.9125603864734299,0.4892109500805153,0.0001999600079984003
21,0.9125603864734299,0.4603864734299517,0.0001999600079984003
22,0.9125603864734299,0.5468599033816425,0.0001999600079984003
23,0.9125603864734299,0.49694041867954913,0.0001999600079984003
24,0.9125603864734299,0.49581320450885663,0.0001999600079984003
25,0.9125603864734299,0.6202898550724637,0.0001999600079984003
26,0.9125603864734299,0.44557165861513687,0.0001999600079984003
27,0.9125603864734299,0.4600644122383253,0.0001999600079984003
28,0.9125603864734299,0.5119162640901771,0.0001999600079984003
29,0.9125603864734299,0.5697262479871176,0.0001999600079984003
30,0.9125603864734299,0.42318840579710143,0.0001999600079984003
31,0.9125603864734299,0.5983896940418679,0.0001999600079984003
32,0.9125603864734299,0.4962962962962963,0.0001999600079984003
33,0.9125603864734299,0.5256038647342995,0.0001999600079984003
34,0.9125603864734299,0.5331723027375201,0.0001999600079984003
35,0.9125603864734299,0.44524959742351045,0.0001999600079984003
36,0.9125603864734299,0.5481481481481482,0.0001999600079984003
37,0.9125603864734299,0.5260869565217391,0.0001999600079984003
38,0.9125603864734299,0.5333333333333333,0.0001999600079984003
39,0.9125603864734299,0.4747181964573269,0.0001999600079984003
40,0.9125603864734299,0.4895330112721417,0.0001999600079984003
41,0.9125603864734299,0.4805152979066023,0.0001999600079984003
42,0.9125603864734299,0.5761674718196458,0.0001999600079984003
43,0.9125603864734299,0.5111111111111111,0.0001999600079984003
44,0.9125603864734299,0.4159420289855073,0.0001999600079984003
45,0.9125603864734299,0.43768115942028984,0.0001999600079984003
46,0.9125603864734299,0.4896940418679549,0.0001999600079984003
47,0.9125603864734299,0.4747181964573269,0.0001999600079984003
48,0.9125603864734299,0.5109500805152979,0.0001999600079984003
49,0.9125603864734299,0.5623188405797102,0.0001999600079984003
50,0.9125603864734299,0.48888888888888893,0.0001999600079984003
51,0.9125603864734299,0.5690821256038648,0.0001999600079984003
52,0.9125603864734299,0.5689210950080515,0.0001999600079984003
53,0.9125603864734299,0.48953301127214166,0.0001999600079984003
54,0.9125603864734299,0.41626409017713367,0.0001999600079984003
55,0.9125603864734299,0.5183574879227053,0.0001999600079984003
56,0.9125603864734299,0.547181964573269,0.0001999600079984003
57,0.9125603864734299,0.5402576489533011,0.0001999600079984003
58,0.9125603864734299,0.4603864734299517,0.0001999600079984003
59,0.9125603864734299,0.4740740740740741,0.0001999600079984003
60,0.9125603864734299,0.5547504025764896,0.0001999600079984003
61,0.9125603864734299,0.5983896940418679,0.0001999600079984003
62,0.9125603864734299,0.49694041867954913,0.0001999600079984003
63,0.9125603864734299,0.5763285024154589,0.0001999600079984003
64,0.9125603864734299,0.5404186795491143,0.0001999600079984003
65,0.9125603864734299,0.4595813204508857,0.0001999600079984003
66,0.9125603864734299,0.5177133655394525,0.0001999600079984003
67,0.9125603864734299,0.4450885668276972,0.0001999600079984003
68,0.9125603864734299,0.43140096618357493,0.0001999600079984003
69,0.9125603864734299,0.5916264090177134,0.0001999600079984003
70,0.9125603864734299,0.561352657004831,0.0001999600079984003
71,0.9125603864734299,0.5475040257648953,0.0001999600079984003
72,0.9125603864734299,0.5181964573268921,0.0001999600079984003
73,0.9125603864734299,0.49597423510466987,0.0001999600079984003
74,0.9125603864734299,0.4677938808373591,0.0001999600079984003
75,0.9125603864734299,0.5188405797101449,0.0001999600079984003
76,0.9125603864734299,0.4742351046698872,0.0001999600079984003
77,0.9125603864734299,0.4964573268921095,0.0001999600079984003
78,0.9125603864734299,0.5115942028985506,0.0001999600079984003
79,0.9125603864734299,0.45974235104669886,0.0001999600079984003
80,0.9125603864734299,0.5252818035426731,0.0001999600079984003
81,0.9125603864734299,0.42270531400966177,0.0001999600079984003
82,0.9125603864734299,0.47439613526570046,0.0001999600079984003
83,0.9125603864734299,0.5186795491143318,0.0001999600079984003
84,0.9125603864734299,0.4309178743961352,0.0001999600079984003
85,0.9125603864734299,0.46682769726247986,0.0001999600079984003
86,0.9125603864734299,0.4892109500805153,0.0001999600079984003
87,0.9125603864734299,0.4740740740740741,0.0001999600079984003
88,0.9125603864734299,0.5399355877616747,0.0001999600079984003
89,0.9125603864734299,0.47439613526570046,0.0001999600079984003
90,0.9125603864734299,0.6201288244766505,0.0001999600079984003
91,0.9125603864734299,0.5033816425120773,0.0001999600079984003
92,0.9125603864734299,0.5326892109500805,0.0001999600079984003
93,0.9125603864734299,0.4671497584541062,0.0001999600079984003
94,0.9125603864734299,0.5549114331723027,0.0001999600079984003
95,0.9125603864734299,0.5111111111111111,0.0001999600079984003
96,0.9125603864734299,0.46650563607085344,0.0001999600079984003
97,0.9125603864734299,0.49661835748792277,0.0001999600079984003
98,0.9125603864734299,0.5043478260869565,0.0001999600079984003
99,0.9125603864734299,0.5114331723027375,0.0001999600079984003
100,0.9125603864734299,0.5107890499194847,0.0001999600079984003
101,0.9125603864734299,0.5624798711755233,0.0001999600079984003
102,0.9125603864734299,0.4816425120772947,0.0001999600079984003
103,0.9125603864734299,0.43800322061191627,0.0001999600079984003
104,0.9125603864734299,0.4962962962962963,0.0001999600079984003
105,0.9125603864734299,0.5397745571658615,0.0001999600079984003
106,0.9125603864734299,0.4526570048309179,0.0001999600079984003
107,0.9125603864734299,0.5178743961352658,0.0001999600079984003
108,0.9125603864734299,0.5333333333333333,0.0001999600079984003
109,0.9125603864734299,0.533011272141707,0.0001999600079984003
110,0.9125603864734299,0.5254428341384864,0.0001999600079984003
111,0.9125603864734299,0.5697262479871176,0.0001999600079984003
112,0.9125603864734299,0.5326892109500805,0.0001999600079984003
113,0.9125603864734299,0.4602254428341385,0.0001999600079984003
114,0.9125603864734299,0.48953301127214166,0.0001999600079984003
115,0.9125603864734299,0.5115942028985506,0.0001999600079984003
116,0.9125603864734299,0.48888888888888893,0.0001999600079984003
117,0.9125603864734299,0.503864734299517,0.0001999600079984003
118,0.9125603864734299,0.562157809983897,0.0001999600079984003
119,0.9125603864734299,0.4305958132045089,0.0001999600079984003
120,0.9125603864734299,0.5186795491143317,0.0001999600079984003
121,0.9125603864734299,0.45281803542673105,0.0001999600079984003
122,0.9125603864734299,0.4747181964573269,0.0001999600079984003
123,0.9125603864734299,0.5987117552334943,0.0001999600079984003
124,0.9125603864734299,0.48180354267310793,0.0001999600079984003
125,0.9125603864734299,0.4816425120772947,0.0001999600079984003
126,0.9125603864734299,0.49661835748792277,0.0001999600079984003
127,0.9125603864734299,0.5180354267310788,0.0001999600079984003
128,0.9125603864734299,0.45942028985507255,0.0001999600079984003
129,0.9125603864734299,0.4665056360708535,0.0001999600079984003
130,0.9125603864734299,0.5249597423510467,0.0001999600079984003
131,0.9125603864734299,0.5763285024154589,0.0001999600079984003
132,0.9125603864734299,0.5043478260869566,0.0001999600079984003
133,0.9125603864734299,0.4892109500805153,0.0001999600079984003
134,0.9125603864734299,0.5985507246376812,0.0001999600079984003
135,0.9125603864734299,0.48260869565217385,0.0001999600079984003
136,0.9125603864734299,0.46682769726247986,0.0001999600079984003
137,0.9125603864734299,0.5468599033816425,0.0001999600079984003
138,0.9125603864734299,0.547181964573269,0.0001999600079984003
139,0.9125603864734299,0.5985507246376812,0.0001999600079984003
140,0.9125603864734299,0.5547504025764896,0.0001999600079984003
141,0.9125603864734299,0.5109500805152979,0.0001999600079984003
142,0.9125603864734299,0.533011272141707,0.0001999600079984003
143,0.9125603864734299,0.45990338164251215,0.0001999600079984003
144,0.9125603864734299,0.43832528180354263,0.0001999600079984003
145,0.9125603864734299,0.40112721417069247,0.0001999600079984003
146,0.9125603864734299,0.42399355877616746,0.0001999600079984003
147,0.9125603864734299,0.533011272141707,0.0001999600079984003
148,0.9125603864734299,0.5035426731078906,0.0001999600079984003
149,0.9125603864734299,0.438647342995169,0.0001999600079984003
150,0.9125603864734299,0.45925925925925926,0.0001999600079984003
151,0.9125603864734299,0.5397745571658615,0.0001999600079984003
152,0.9125603864734299,0.4742351046698872,0.0001999600079984003
153,0.9125603864734299,0.4887278582930757,0.0001999600079984003
154,0.9125603864734299,0.5547504025764896,0.0001999600079984003
